NO,GOVNO,정류장아이디,반대편정류장아이디,목적지방향성사용여부,정류장명(국문),정류장명(영문),경도(X),위도(Y),방향(Degree),주소(국문),주소(영문),구분,사용여부,등록일자,
631,4,옥산122,옥산124,Y,대신아파트[옥산면사무소방면],Daeshin Apartment (to Oksan Office),127.372401,36.662452,250,충청북도 청주시 흥덕구 옥산면 옥산시내1길 8,"8, Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
632,4,옥산123,옥산126,Y,옥산사무소[화인아파트방면],Oksan Office (to Hwain Apartment),127.376,36.66415,60,충청북도 청주시 흥덕구 옥산면 옥산시내1길 42-1,"42-1 Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
633,4,옥산124,옥산122,Y,대신아파트[오송읍방면],Daeshin Apartment (to Osong-eup),127.372449,36.662572,65,충청북도 청주시 흥덕구 옥산면 옥산시내1길 3-4,"3-4, Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
634,4,옥산126,옥산123,Y,옥산면사무소[오산방면],Oksan Office (to Osan),127.3759,36.66422,245,충청북도 청주시 흥덕구 옥산면 옥산시내1길 42-1,"42-1 Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
635,4,옥산127,,Y,오산[대신아파트방면],Osan (to Daeshin Apartment),127.375268,36.663981,245,충청북도 청주시 흥덕구 옥산면 옥산시내1길 37,"37, Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
638,4,옥산130,옥산132,Y,구암[국사1리방면],Guam (to Guksa 1-ri),127.390502,36.68443,285,충청북도 청주시 흥덕구 옥산면 국사길 241,"241, Guksa-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
639,4,옥산131,옥산134,Y,국사1리[호축1교차로방면],Guksa 1-ri (to Hochuk 1 intersection),127.385345,36.686001,270,충청북도 청주시 흥덕구 옥산면 국사길 198,"198, Guksa-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
640,4,옥산132,옥산130,Y,구암[봉점마을방면],Guam (to Bongjeom Village),127.390991,36.683984,115,충청북도 청주시 흥덕구 옥산면 국사길 241,"241, Guksa-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
641,4,옥산133,옥산137,Y,호죽1교차로[국사1리방면],Hojuk 1 Intersection (to Guksa 1-ri),127.378886,36.686735,145,충청북도 청주시 흥덕구 옥산면 국사길 122,"122, Guksa-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
642,4,옥산134,옥산131,Y,국사1리[구암방면],National History 1-ri (to Guam),127.386406,36.685551,110,충청북도 청주시 흥덕구 옥산면 국사길 198,"198, Guksa-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
643,4,옥산135,옥산136,Y,봉점마을[국사2(봉점)방면],Bongjeom Village (to Guksa 2 (Bongjeom)),127.396106,36.680526,140,충청북도 청주시 흥덕구 옥산면 국사4길 1,"1, Guksa 4-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
644,4,옥산136,옥산135,Y,봉점마을[구암방면],Bongjeom Village (to Guam),127.397815,36.679095,320,충청북도 청주시 흥덕구 옥산면 국사4길 1,"1, Guksa 4-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
645,4,옥산137,옥산133,Y,호죽1교차로[옥산산업단지제1승강장방면],Hojuk 1 Intersection,127.37853,36.687786,335,충청북도 청주시 흥덕구 옥산면 옥산산단4로 16,"16, Oksansandan 4-ro, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
646,4,옥산138,,N,가락1리경로당,Garak 1-ri Senior Citizens' Party,127.386034,36.670785,200,충청북도 청주시 흥덕구 옥산면 가락1길 23,"23, Garak 1-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
647,4,옥산139,,N,호죽1구노인회관,Hojuk 1-gu Senior Citizens' Hall,127.362758,36.697504,320,충청북도 청주시 흥덕구 옥산면 오산가좌로 432-3,"432-3 Osangajwa-ro, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
648,4,옥산140,,N,금계리백동노인정,Geumgye-ri Baekdong Senior Citizens’ Center,127.336446,36.694027,260,충청북도 청주시 흥덕구 옥산면 금계2길 99,"99, Geumgye 2-gil, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungbuk",가상정류장,null,2023-08-11,옥산
649,4,옥산141,,N,환희2리경로당,Hwanhee 2-ri senior citizen center,127.358625,36.673442,280,충청북도 청주시 흥덕구 옥산면 환희3길 38-1,"38-1 Hwanhui 3-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
650,4,옥산142,,N,오산6리 경로당,Osan 6-ri,127.371952,36.663121,10,충청북도 청주시 흥덕구 옥산면 오산리 384-17,"384-17 Osan-ri, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
652,4,옥산144,,N,사정1리 경로당,Sajeong 1-ri per senior citizen,127.320966,36.723295,0,충청북도 청주시 흥덕구 옥산면 성재사정로 81,"81, Seongjaesajeong-ro, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
653,4,옥산145,,N,성재3리 노인정,Seongjae 3-ri senior citizen center,127.320964,36.724909,265,충청북도 청주시 청원구 오창읍 성재사정로 66,"66, Seongjaesajeong-ro, Ochang-eup, Cheongwon-gu",가상정류장,null,2023-08-11,옥산
656,4,옥산148,,N,오산1리경로당(분회),Osan 1-ri senior citizen center (branch),127.374295,36.663583,245,충청북도 청주시 흥덕구 옥산면 옥산시내1길 27,"27, Oksansinae 1-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
657,4,옥산149,,N,오산5리경로당,Osan 5-ri senior citizen center,127.368785,36.66445,200,충청북도 청주시 흥덕구 옥산면 오산5길 28,"28, Osan 5-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
658,4,옥산150,,N,오산2리마을회관,Osan 2-ri Village Hall,127.36806,36.666903,270,충청북도 청주시 흥덕구 옥산면 오산5길 4,"4, Osan 5-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
660,4,옥산153,,N,금계복지회관,Geumgye Welfare Center,127.347167,36.690545,315,충청북도 청주시 흥덕구 옥산면 금계사정로 64,"64, Geumgyesajeong-ro, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
661,4,옥산154,,N,수락리경로당,Surak-ri senior citizen center,127.340778,36.702983,275,충청북도 청주시 흥덕구 옥산면 수락길 56-2,"56-2 Surak-gil, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
663,4,옥산156,,N,성재4리경로회관,Seongjae 4-ri senior citizen center,127.331282,36.723764,275,충청북도 청주시 청원구 오창읍 성재방화동길 47,"47, Seongjaebanghwadong-gil, Ochang-eup, Cheongwon-gu",가상정류장,null,2023-08-11,옥산
665,4,옥산159,,Y,양업고등학교,Yangup High School,127.346935,36.670514,240,충청북도 청주시 흥덕구 옥산면 환희리 558,"558 Hwanhee-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
666,4,옥산160,,N,성재2리(한국냉장),Seongjae 2-ri (Korea Cold Storage),127.345921,36.719465,75,충청북도 청주시 청원구 오창읍 성재리 764-1,"764-1 Seongjae-ri, Ochang-eup, Cheongwon-gu",기존정류장,null,2023-08-11,옥산
667,4,옥산161,옥산168,Y,오산11리[덕촌리방면],Osan 11-ri (to Deokchon-ri),127.368997,36.661258,240,충북 청주시 흥덕구 옥산면 오산리 350-1,"6, Deokchondeokjeol-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
668,4,옥산162,,N,환희종점[환희1리방면],Hwanhui Terminal (to Hwanhui 1-ri),127.3421,36.65937,170,충북 청주시 흥덕구 옥산면 환희리 467-3,"467-3, Hwanhui-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
669,4,옥산163,옥산167,Y,환희1리[신촌리방면],Hwanhui 1-ri (to Sinchon-ri),127.34916,36.660922,90,충북 청주시 흥덕구 옥산면 환희리 368-1,"368-1, Hwanhui-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
670,4,옥산164,,Y,덕촌[오산11리방면],Deokchon (to Osan 11-ri),127.3647,36.65908,60,충북 청주시 흥덕구 옥산면 덕촌리 230-2,"230-2, Deokchon-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
671,4,옥산165,,Y,덕촌2리[덕촌방면],Deokchon 2-ri (to Deokchon),127.3618,36.65908,70,충북 청주시 흥덕구 옥산면 덕촌리 163,"69-2, Deokchondeokjeol-gil, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
672,4,옥산166,,Y,신촌리[덕촌2리방면],Sinchon-ri (to Deokchon 2-ri),127.3549,36.65489,70,충북 청주시 흥덕구 옥산면 신촌리 48-1,"48-1, Sinchon-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
673,4,옥산167,옥산163,Y,환희1리[환희종점방면],Hwanhui 1-ri (to Hwanhui Terminal),127.349104,36.660995,270,충북 청주시 흥덕구 옥산면 환희리 368-1,"368-1, Hwanhui-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
674,4,옥산168,옥산161,Y,오산11리[가락1리방면],Osan 11-ri (to Garak 1-ri),127.368656,36.660566,40,충북 청주시 흥덕구 옥산면 오산리 368-8,"368-8, Osan-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
675,4,옥산169,,N,하동림경로당,Ha Dong-rim Senior Citizen Center,127.330682,36.680722,200,충청북도 청주시 흥덕구 옥산면 심동로 695,"695, Simdong-ro, Oksan-myeon, Heungdeok-gu",가상정류장,null,2023-08-11,옥산
676,4,옥산170,옥산171,Y,금정2차아파트[오산11리방면],Geumjeong 2nd Apartment [toward Osan 11-ri],127.368103,36.659252,10,충청북도 청주시 흥덕구 옥산면 오산리 356-3,"356-3, Osan-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
677,4,옥산171,옥산170,Y,금정2차아파트[아트빌아파트방면],Geumjeong 2nd Apartment [towards Artville],127.368,36.65945,185,충청북도 청주시 흥덕구 옥산면 오산리 산40-7,"Mountain 40-7, Osan-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
678,4,옥산172,옥산173,Y,아트빌아파트[덕촌1리방면],Artville Apartment [towards Deokchon 1-ri],127.3683,36.6565,175,충청북도 청주시 흥덕구 옥산면 오산리 산41-2,"Mountain 41-2, Osan-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
679,4,옥산173,옥산172,Y,아트빌아파트[금정2차아파트방면],Artville Apartment [towards Geumjeong 2nd],127.368477,36.656338,350,충청북도 청주시 흥덕구 옥산면 오산리 731-6,"731-6 Osan-ri, Oksan-myeon, Heungdeok-gu",기존정류장,null,2023-08-11,옥산
972,4,옥산175,,N,장남리 정자,Jangnam-ri pavilion,127.356432,36.702125,125,충북 청주시 흥덕구 옥산면 장남리 144-2,"144-2 Jangnam-ri, Oksan-myeon, Heungdeok-gu, Cheongju-si",가상정류장,null,2023-09-04,옥산
8123,4,옥산176,,Y,일정가든,iljeong-gadeun,127.367183,36.671107,110,청주시 흥덕구 옥산면 오산리 81-3,"81-3 Osan-ri, Oksan-myeon, Heungdeok-gu, Cheongju-si",가상정류장,null,2024-01-04,옥산
8158,4,옥산177,,N,청애원,Cheongaewon,127.324498,36.685874,249,충청북도 청주시 흥덕구 옥산면 동림리 136-2,"136-2, Dongnim-ri, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2024-05-28,옥산
8161,4,옥산178,옥산179,N,덕촌3리,Deokchon 3-ri,127.3767,36.65031,215,충청북도 청주시 흥덕구 옥산면 오산리 705,"705 Osan-ri, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2024-07-01,옥산
8162,4,옥산179,옥산178,N,덕촌3리[옥산방면],Deokchon 3-ri [To Oksan],127.376734,36.650242,45,충청북도 청주시 흥덕구 옥산면 오산리 688-42,"688-42 Osan-ri, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2024-07-01,옥산
8163,4,옥산180,,N,덕촌3리마을회관,Deokchon 3-ri Village Hall,127.3768,36.64935,205,충청북도 청주시 흥덕구 옥산면 덕촌미평길 15,"15 Deokchonmipyeong-gil, Oksan-myeon, Heungdeok-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2024-07-01,옥산
197,2,현도1,,N,매봉1리,Maebong 1-ri,127.4229,36.4718,120,충청북도 청주시 서원구 현도면 매봉리 251-8,"251-8 Maebong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2023-06-11,현도
198,2,현도2,,N,매봉2리,Maebong 2-ri,127.424313,36.47481,300,충청북도 청주시 서원구 현도면 매봉리 224-9,"224-9 Maebong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2023-06-11,현도
199,2,현도3,,N,달계1리,Dalgye 1-ri,127.4342,36.4754,310,충청북도 청주시 서원구 현도면 달계리 450-6,"450-6 Dalgye-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2023-06-11,현도
200,2,현도4,,Y,달계2리[달계2리(사기점)방면],Dalgye 2-ri (to Dalgye 2-ri (Sagi Branch)),127.4442,36.478411,215,충청북도 청주시 서원구 현도면 달계리 185-1,"185-1 Dalgye-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",가상정류장,null,2023-06-11,현도
201,2,현도5,현도6,Y,양지리(버래)[신탄진방면],Yangji-ri (Borae)(to Shintanjin),127.42671,36.459217,133,충청북도 청주시 서원구 현도면 양지리 26-4,"26-4 Yangji-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
202,2,현도6,현도5,Y,양지2리[매봉리방면],Yangji 2-ri (to Maebong-ri),127.426944,36.459307,313,충청북도 청주시 서원구 현도면 양지리 26-9,"26-9 Yangji-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
203,2,현도7,현도8,N,양지리(버래)[신탄진방면],Yangji-ri (Borae)(to Shintanjin),127.42345,36.458308,60,충청북도 청주시 서원구 현도면 양지리 48-4,"48-4 Yangji-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
204,2,현도8,현도8,Y,양지리(버래)[양지리(버래)방면],Yangji-ri (burae) (to Yangji-ri (burae)),127.423586,36.458458,240,충청북도 청주시 서원구 현도면 양지리 53-5,"53-5 Yangji-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
205,2,현도9,현도36,Y,매봉[매봉방면],Maebong (to Maebong),127.4259,36.47364,195,충청북도 청주시 서원구 현도면 매봉리 123-4,"123-4 Maebong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
206,2,현도10,현도11,Y,매봉[양지리(버래)방면],Maebong (to Yangjiri (Varae)),127.4242,36.47063,210,충청북도 청주시 서원구 현도면 매봉리 268-8,"268-8 Maebong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
207,2,현도11,현도10,Y,매봉리[달계리방면],Maebong-ri (to Dalgye-ri),127.424648,36.470843,25,충청북도 청주시 서원구 현도면 매봉리 434-12,"434-12 Maebong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
208,2,현도12,현도27,Y,죽전2리[죽전1리방면],Jukjeon 2-ri (to Jukjeon 1-ri),127.427811,36.507875,180,충청북도 청주시 서원구 현도면 죽전리 196-6,"196-6 Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
209,2,현도13,현도16,Y,죽전3리[죽전1리방면],Jukjeon 3-ri (to Jukjeon 1-ri),127.4265,36.49786,190,충청북도 청주시 서원구 현도면 죽전리 67-8,"67-8 Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
210,2,현도14,현도15,Y,죽전1리[현도면행정복지센터.선동리방면],Jukjeon 1-ri (to Administrative WelfareCenter),127.425751,36.494776,190,충청북도 청주시 서원구 현도면 죽전리 464-3,"464-3 Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
211,2,현도15,현도14,Y,죽전1리[죽전3리방면],Jukjeon 1-ri (to Jukjeon 3-ri),127.425921,36.494638,10,충청북도 청주시 서원구 현도면 죽전리 469-2,"469-2 Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
212,2,현도16,현도13,Y,죽전3리[우록1리방면],Jukjeon 3-ri (to Urok 1-ri),127.427,36.49901,15,충청북도 청주시 서원구 현도면 죽전리 산 43-5,"San 43-5, Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
213,2,현도17,,Y,우록3리[우록2리.청원가구마을방면],Urok 3-ri (to Cheongwon Furniture Village),127.4282,36.5089,5,충청북도 청주시 서원구 현도면 죽전리 178-5,"178-5 Jukjeon-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
214,2,현도18,현도19,Y,현도면행정복지센터.선동리[시목리방면],Hyeondo-myeon Administrative WelfareCenter,127.4236,36.4868,180,충청북도 청주시 서원구 현도면 선동리 542-2,"542-2 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
215,2,현도19,현도18,Y,시목리[매봉방면],Simok-ri (to Maebong),127.4243,36.48395,160,충청북도 청주시 서원구 현도면 시목리 609-36,"609-36 Simok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
216,2,현도20,,Y,현도면행정복지센터.선동리[죽전1리방면],Hyeondo-myeon Administrative WelfareCenter,127.4242,36.485,340,충청북도 청주시 서원구 현도면 선동리 481-7,"481-7 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
217,2,현도21,현도26,Y,우록2리.청원가구마을[우록2리방면],Cheongwon Furniture Village (to Urok 2-ri),127.4291,36.51764,190,충청북도 청주시 서원구 현도면 우록리 717-1,"717-1 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
218,2,현도22,현도25,Y,우록2리[죽전2리방면],Urok 2-ri (to Jukjeon 2-ri),127.4286,36.51506,185,충청북도 청주시 서원구 현도면 우록리 670-1,"670-1 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
219,2,현도23,현도28,Y,우록1리[죽전3리방면],Urok 1-ri (to Jukjeon 3-ri),127.4279,36.5013,200,충청북도 청주시 서원구 현도면 우록리 791-1,"791-1 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
220,2,현도24,,Y,우록1리[죽전2리방면],Urok 1-ri (to Jukjeon 2-ri),127.428627,36.502632,190,충청북도 청주시 서원구 현도면 우록리 517-6,"517-6 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
221,2,현도25,현도22,Y,우록2리.청원가구마을[우록2리.청원가구마을방면],Cheongwon Furniture Village,127.4287,36.51386,5,충청북도 청주시 서원구 현도면 우록리 774-9,"774-9 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
222,2,현도26,현도21,Y,우록2리.청원가구마을[죽암방면],Cheongwon Furniture Village (to Jukam),127.4293,36.5173,190,충청북도 청주시 서원구 현도면 우록리 535-7,"535-7 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
223,2,현도27,현도12,Y,죽전2리[우록3리방면],Jukjeon 2-ri (to Urok 3-ri),127.4281,36.50778,180,충청북도 청주시 서원구 현도면 우록리 678-5,"678-5 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
224,2,현도28,현도23,Y,우록1리[우록1리방면],Urok 1-ri (to Urok 1-ri),127.42807,36.501239,200,충청북도 청주시 서원구 현도면 우록리 791-1,"791-1 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
225,2,현도29,현도33,Y,죽암.청주IT과학고[우록2리.청원가구마을],Cheongju IT Science High School,127.4317,36.52241,200,충청북도 청주시 서원구 현도면 죽암리 322-7,"322-7 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
226,2,현도30,,Y,죽암.청주IT과학고[청주방면],"Jugam, Cheongju IT Science High School",127.4322,36.5236,185,충청북도 청주시 서원구 현도면 죽암리 315-5,"315-5 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
227,2,현도31,현도35,Y,죽암리(대청산기도원)[현도정보고방면],Jugam-ri (Daecheongsan Prayer Center),127.440446,36.524687,270,충청북도 청주시 서원구 현도면 죽암리 494,"494 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
228,2,현도32,현도34,Y,현도정보고[죽암방면],Hyeondo Information High School (to Jugam]),127.435104,36.522425,265,충청북도 청주시 서원구 현도면 죽암리 474-13,"474-13 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
229,2,현도33,현도29,Y,죽암[죽암.청주IT과학고방면],Jugam (to Cheongju IT Science High School),127.432042,36.522617,205,충청북도 청주시 서원구 현도면 죽암리 341-2,"341-2 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
230,2,현도34,현도32,Y,현도정보고[죽암리(대청산기도원)방면],Hyeondo Information High School (to Jugam-ri),127.435164,36.522348,75,충청북도 청주시 서원구 현도면 죽암리 474-1,"474-1 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
231,2,현도35,현도31,Y,죽암리(대청산기도원)[죽암2리방면],Jugam-ri (Daecheongsan Prayer Center),127.4403,36.52458,260,충청북도 청주시 서원구 현도면 죽암리 474-1,"474-1 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
232,2,현도36,현도9,Y,달계리[현도면행정복지센터.선동리방면],Dalgye-ri (Hyeondo Administrative WelfareCenter),127.4263,36.47454,185,충청북도 청주시 서원구 현도면 달계리 640,"640 Dalgye-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
233,2,현도37,현도38,N,선동2리[시동방면],Seondong 2-ri (to Sidong),127.432386,36.492957,85,충청북도 청주시 서원구 현도면 선동리 90-3,"90-3 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
234,2,현도38,현도37,N,선동2리[청주방면],Seondong 2-ri (to Cheongju),127.432499,36.493024,310,충청북도 청주시 서원구 현도면 선동리 90-1,"90-1 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
235,2,현도39,현도40,N,선동2리[선동2리방면],Seondong 2-ri (to Seon-dong 2-ri),127.438534,36.485237,335,충청북도 청주시 서원구 현도면 선동리 353-3,"353-3 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
236,2,현도40,현도39,N,선동2리[신탄진방면],Seondong 2-ri (to Shintanjin),127.438375,36.485358,340,충청북도 청주시 서원구 현도면 선동리 351-1,"351-1 Seondong-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
237,2,현도41,,N,우록1리다리[우록1리종점방면],Urok 1-ri bridge (to End of Urok 1-ri),127.438577,36.501299,55,충청북도 청주시 서원구 현도면 우록리 59-1,"59-1 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
238,2,현도42,,N,우록1리종점[우록1리다리방면],End of Urok 1-ri (to Urok 1-ri bridge),127.434212,36.501823,340,충청북도 청주시 서원구 현도면 우록리 450-3,"450-3 Urok-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
239,2,현도43,,N,죽암2리[죽암2리방면],Jugam 2-ri (to Jugam 2-ri),127.4471,36.52547,280,충청북도 청주시 서원구 현도면 죽암리 산 98-1,"San 98-1, Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
240,2,현도44,,N,죽암2리[죽암2리방면],Jugam 2-ri (to Jugam 2-ri),127.4498,36.5307,200,충청북도 청주시 서원구 현도면 죽암리 72,"72 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
241,2,현도45,현도46,N,죽암2리[죽암리(대청산기도원)방면],Jugam 2-ri (to Jugam-ri),127.4468,36.5255,255,충청북도 청주시 서원구 현도면 죽암리 187-1,"187-1 Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
242,2,현도46,현도45,N,죽암2리[죽암2리방면],Jugam 2-ri (to Jugam 2-ri direction),127.4469,36.52556,320,충청북도 청주시 서원구 현도면 죽암리 산 98-1,"San 98-1, Jugam-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
243,2,현도47,,Y,달계1리(안터)[달계1리(구레골)방면],Dalgye 1-ri (Anteo) (to Dalgye 1-ri (Guregol)),127.432457,36.474844,245,충청북도 청주시 서원구 현도면 달계리 산 81-9,"Mt. 81-9, Dalgye-ri, Hyeondo-myeon, Seowon-gu, Cheongju-si, Chungcheongbuk-do",기존정류장,null,2023-06-11,현도
